id,groupId,name,uniqueId,status,lastUpdate,positionId,phone,vehicleModel,contact,category,disabled,vltdmodel,serialNo,iccid,createdon,vltd_make,simno1,network1,sim1_expiry,simno2,network2,sim2_expiry,vstate,rto_code,vehicleMake,chasisno,engineno,manufacture_year,permit_holder,sos_status,sos_eventid,otpverified,altContactPerson,altPhone,groupName,deviceActivationStatus,iccIdValidUpto,activationRcptNo,deviceActivatedUpto,deviceActivationDate,createdBy,attributes.Name,attributes.fgdf,attributes.key
10,5,e2459db5-3,367276,other,2022-08-27T14:54:58.000+00:00,7623423,5555577777,,4444477777,Car,false,,aed83f26-4578-11ed-8bbd-000d3a086e78,aed83f2c-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-30T00:00:00.000+00:00,,,2022-03-29T00:00:00.000+00:00,state11,CG05,,aed83efa-4578-11ed-8bbd-000d3a086e78,0a7c4ce0-4c00-11ed-8bbd-000d3a086e78,2019,sara update,false,0,false,asaSA,9854678654,ABC,pending,2022-10-01T00:00:00.000+00:00,fd23f3ee-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
11,5,e2459f51-3,260668,other,2022-08-27T14:54:58.000+00:00,7623424,5656565656,TMC,6574324567,,false,,aed846eb-4578-11ed-8bbd-000d3a086e78,aed846f0-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2023-09-12T00:00:00.000+00:00,,,2022-11-23T00:00:00.000+00:00,,,,aed846e1-4578-11ed-8bbd-000d3a086e78,0a7c4fb4-4c00-11ed-8bbd-000d3a086e78,0,terw,false,0,false,,,ABC,pending,2022-10-01T00:00:00.000+00:00,fd23f781-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
12,0,e2459fae-3,3604263339,other,2022-08-27T14:54:58.000+00:00,7623425,,,,Truck,false,,aed847ca-4578-11ed-8bbd-000d3a086e78,aed847cf-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed847c3-4578-11ed-8bbd-000d3a086e78,0a7c524f-4c00-11ed-8bbd-000d3a086e78,0,,true,539647,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23f8bd-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
14,0,e245a000-3,1727374748,other,2022-08-27T14:54:58.000+00:00,7623426,,,,Truck,false,,aed8510c-4578-11ed-8bbd-000d3a086e78,aed85112-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed850ff-4578-11ed-8bbd-000d3a086e78,0a7c531b-4c00-11ed-8bbd-000d3a086e78,0,,true,539650,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23f9c6-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
15,0,e245a046-3,866136042633391,other,2022-09-03T05:58:34.000+00:00,7683430,,,,Truck,false,,aed85543-4578-11ed-8bbd-000d3a086e78,aed85548-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8553c-4578-11ed-8bbd-000d3a086e78,0a7c53bf-4c00-11ed-8bbd-000d3a086e78,0,,true,539653,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23faa8-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
16,0,e245a08b-3,736004226343390,other,,0,,,,Bus,false,,aed85e00-4578-11ed-8bbd-000d3a086e78,aed85e06-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed85df8-4578-11ed-8bbd-000d3a086e78,0a7c5727-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23fb84-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
45,0,e245a0d1-3,1703215133,other,2020-02-03T19:06:07.000+00:00,592628,,,,Truck,false,,aed85ea8-4578-11ed-8bbd-000d3a086e78,aed85ead-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed85ea1-4578-11ed-8bbd-000d3a086e78,0a7c57b7-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23fc22-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,Chinese_Watch
106,0,e245a123-3,864376047794853,other,2022-07-05T05:29:39.000+00:00,7154297,9445624172,MANSI GPS,8210051026,Bus,false,VLTDMODEL001,aed85f46-4578-11ed-8bbd-000d3a086e78,aed85f4b-4578-11ed-8bbd-000d3a086e78,,MAKE001,10194543785348234,BSNL,2022-03-29T00:00:00.000+00:00,50594543785348234,Reliance Jio,2022-03-29T00:00:00.000+00:00,Chhattisgarh,CG12,MAKE001,aed85f3f-4578-11ed-8bbd-000d3a086e78,0a7c5845-4c00-11ed-8bbd-000d3a086e78,0,TEST PERMIT HOLDER,false,0,false,TEST PERMIT HOLDER,1973462580,,pending,2022-10-01T00:00:00.000+00:00,fd23fcbf-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,
107,0,e245a280-3,864376047792386,other,2022-07-05T05:29:39.000+00:00,7154298,9445621615,MANSI GPS,,Truck,false,,aed85ff7-4578-11ed-8bbd-000d3a086e78,aed85ffd-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed85ff1-4578-11ed-8bbd-000d3a086e78,0a7c58ea-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23fd78-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,
219,0,e2460820-3,864376047793012,other,2021-06-25T12:27:49.000+00:00,3295897,,MANSI GPS AIS 140,,Truck,false,,aed8a507-4578-11ed-8bbd-000d3a086e78,aed8a50c-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8a501-4578-11ed-8bbd-000d3a086e78,0a7c99e0-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2679aa-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
220,0,e2460893-3,864376047769921,other,2021-04-14T07:23:02.000+00:00,3182435,,MANSI GPS AIS 140,,Bus,false,,aed8a577-4578-11ed-8bbd-000d3a086e78,aed8a57c-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8a572-4578-11ed-8bbd-000d3a086e78,0a7c9a64-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267a17-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
221,0,e2460904-3,864376047801153,other,2021-07-03T06:00:56.000+00:00,3378945,,MANSI GPS AIS 140,,Truck,false,,aed8a5e7-4578-11ed-8bbd-000d3a086e78,aed8a5ec-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8a5e2-4578-11ed-8bbd-000d3a086e78,0a7c9aea-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267a85-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
222,0,e2460cab-3,864376047800171,other,2021-04-12T11:26:31.000+00:00,3181504,,MANSI GPS AIS 140,,Truck,false,,aed8a655-4578-11ed-8bbd-000d3a086e78,aed8a65a-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8a650-4578-11ed-8bbd-000d3a086e78,0a7c9b6c-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267af0-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
223,0,e2460d1d-3,864376047833537,other,2021-04-07T08:27:47.000+00:00,3177901,,MANSI GPS AIS 140,,Truck,false,,aed8a6c4-4578-11ed-8bbd-000d3a086e78,aed8a6c9-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8a6bf-4578-11ed-8bbd-000d3a086e78,0a7c9bef-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267b5e-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
224,0,e2460d8d-3,864376047775811,other,2021-07-07T11:35:28.000+00:00,3425241,,MANSI GPS AIS 140,,Bus,false,,aed8a734-4578-11ed-8bbd-000d3a086e78,aed8a738-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8a72e-4578-11ed-8bbd-000d3a086e78,0a7c9c75-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267bcb-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
225,0,e2460dff-3,864376047800023,other,2021-07-08T06:28:54.000+00:00,3432464,,MANSI GPS AIS 140,,Truck,false,,aed8a95d-4578-11ed-8bbd-000d3a086e78,aed8a962-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8a958-4578-11ed-8bbd-000d3a086e78,0a7c9cfb-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267c3a-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
226,0,e2460e71-3,864376047760169,other,2021-04-05T11:47:11.000+00:00,3177315,,MANSI GPS AIS 140,,Truck,false,,aed8a9d7-4578-11ed-8bbd-000d3a086e78,aed8a9db-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8a9d1-4578-11ed-8bbd-000d3a086e78,0a7c9d80-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267ca8-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
227,0,e246121c-3,864376047771331,other,2021-07-07T12:13:41.000+00:00,3425339,,MANSI GPS AIS 140,,Truck,false,,aed8aa4c-4578-11ed-8bbd-000d3a086e78,aed8aa51-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8aa47-4578-11ed-8bbd-000d3a086e78,0a7c9e02-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267d14-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
228,0,e2461290-3,864376047757892,other,2021-04-12T13:00:16.000+00:00,3181641,,MANSI GPS AIS 140,,Truck,false,,aed8aacb-4578-11ed-8bbd-000d3a086e78,aed8aad0-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8aac5-4578-11ed-8bbd-000d3a086e78,0a7c9e86-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267d80-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
229,0,e2461378-3,864376047808687,other,2021-04-12T12:22:49.000+00:00,3181508,,MANSI GPS AIS 140,,Truck,false,,aed8ab43-4578-11ed-8bbd-000d3a086e78,aed8ab48-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8ab3e-4578-11ed-8bbd-000d3a086e78,0a7c9f07-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267deb-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
230,0,e24613f0-3,864376047800015,other,2021-04-03T12:21:28.000+00:00,3152661,,MANSI GPS AIS 140,,Bike,false,,aed8abbb-4578-11ed-8bbd-000d3a086e78,aed8abbf-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8abb5-4578-11ed-8bbd-000d3a086e78,0a7c9f8c-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267e58-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
231,0,e2461468-3,864376047775837,other,2021-07-06T04:46:27.000+00:00,3395674,,MANSI GPS AIS 140,,Truck,false,,aed8ac33-4578-11ed-8bbd-000d3a086e78,aed8ac38-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8ac2e-4578-11ed-8bbd-000d3a086e78,0a7ca012-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267ec6-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
232,0,e2461cd4-3,864376047769830,other,2021-07-03T07:27:42.000+00:00,3379259,,MANSI GPS AIS 140,,Bus,false,,aed8acb5-4578-11ed-8bbd-000d3a086e78,aed8acb9-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8acaf-4578-11ed-8bbd-000d3a086e78,0a7ca20e-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267f34-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
233,0,e2461da4-3,864376047800551,other,2021-04-13T08:44:06.000+00:00,3181811,,MANSI GPS AIS 140,,Truck,false,,aed8ad33-4578-11ed-8bbd-000d3a086e78,aed8ad38-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8ad2d-4578-11ed-8bbd-000d3a086e78,0a7ca290-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd267fa3-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
234,0,e2461e26-3,864376047800403,other,2021-04-13T07:28:57.000+00:00,3181772,,MANSI GPS AIS 140,,Truck,false,,aed8adaa-4578-11ed-8bbd-000d3a086e78,aed8adaf-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8ada5-4578-11ed-8bbd-000d3a086e78,0a7ca310-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd26800f-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
235,0,e2461ea1-3,864376047794606,other,2021-07-03T08:40:00.000+00:00,3380687,,MANSI GPS AIS 140,,Bike,false,,aed8b0f3-4578-11ed-8bbd-000d3a086e78,aed8b0f8-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8b0ee-4578-11ed-8bbd-000d3a086e78,0a7ca39b-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd268089-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
236,0,e2461f1a-3,864376047800999,other,2021-07-02T09:20:40.000+00:00,3370779,,MANSI GPS AIS 140,,Bus,false,,aed9749c-4578-11ed-8bbd-000d3a086e78,aed974a3-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed97477-4578-11ed-8bbd-000d3a086e78,0a7ca497-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd26814c-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
237,0,e2461f93-3,864376047778393,other,2021-06-25T12:25:14.000+00:00,3289222,,MANSI GPS AIS 140,,Truck,false,,aed9cf66-4578-11ed-8bbd-000d3a086e78,aed9cf6b-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9cf4e-4578-11ed-8bbd-000d3a086e78,0a7ca516-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd268234-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
238,0,e246200e-3,864376047833495,other,2021-07-07T09:24:24.000+00:00,3424923,,MANSI GPS AIS 140,,Bike,false,,aed9d427-4578-11ed-8bbd-000d3a086e78,aed9d42c-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9d421-4578-11ed-8bbd-000d3a086e78,0a7ca595-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2682e7-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
239,0,e2462089-3,864376047796684,other,2021-07-06T11:19:44.000+00:00,3403562,,MANSI GPS AIS 140,,Truck,false,,aed9dc18-4578-11ed-8bbd-000d3a086e78,aed9dc1c-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9dc11-4578-11ed-8bbd-000d3a086e78,0a7ca796-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd26839a-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
240,0,e2462100-3,864376047833172,other,2021-04-13T08:01:10.000+00:00,3181794,,MANSI GPS AIS 140,,Truck,false,,aed9dca5-4578-11ed-8bbd-000d3a086e78,aed9dcaa-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9dca0-4578-11ed-8bbd-000d3a086e78,0a7ca817-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd26844a-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
241,0,e24625fc-3,864376047834360,other,2021-07-03T10:04:03.000+00:00,3381303,,MANSI GPS AIS 140,,Truck,false,,aed9dd22-4578-11ed-8bbd-000d3a086e78,aed9dd27-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9dd1d-4578-11ed-8bbd-000d3a086e78,0a7ca897-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2684bd-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
242,0,e2462677-3,864376047773576,other,2021-07-06T11:18:06.000+00:00,3403527,,MANSI GPS AIS 140,,Truck,false,,aed9ddc4-4578-11ed-8bbd-000d3a086e78,aed9ddc8-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9ddbe-4578-11ed-8bbd-000d3a086e78,0a7ca91c-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd26852c-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
243,0,e24626f0-3,864376047781132,other,2021-04-13T07:27:44.000+00:00,3181771,,MANSI GPS AIS 140,,Truck,false,,aed9de3b-4578-11ed-8bbd-000d3a086e78,aed9de40-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9de36-4578-11ed-8bbd-000d3a086e78,0a7ca9a0-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd268599-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
244,0,e2462777-3,864376047792360,other,2021-07-03T10:05:45.000+00:00,3381308,,MANSI GPS AIS 140,,Bus,false,,aed9deb1-4578-11ed-8bbd-000d3a086e78,aed9deb5-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9deab-4578-11ed-8bbd-000d3a086e78,0a7caa20-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd268604-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
245,0,e24627f5-3,864376047794705,other,2021-04-03T09:03:53.000+00:00,3146962,,MANSI GPS AIS 140,,Bike,false,,aed9df31-4578-11ed-8bbd-000d3a086e78,aed9df35-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9df2c-4578-11ed-8bbd-000d3a086e78,0a7caaa5-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd268671-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
246,0,e2462872-3,864376047833503,other,2021-04-13T07:32:54.000+00:00,3181774,,MANSI GPS AIS 140,,Truck,false,,aed9dfa7-4578-11ed-8bbd-000d3a086e78,aed9dfab-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9dfa2-4578-11ed-8bbd-000d3a086e78,0a7cab2a-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2686de-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
248,0,e24628ee-3,864376047776462,other,2021-07-07T08:27:39.000+00:00,3424236,,MANSI GPS AIS 140,,Bus,false,,aed9e01f-4578-11ed-8bbd-000d3a086e78,aed9e023-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9e019-4578-11ed-8bbd-000d3a086e78,0a7cabaf-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd26874b-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
249,0,e2462969-3,864376047771075,other,2021-04-03T09:06:44.000+00:00,3147035,,MANSI GPS AIS 140,,Truck,false,,aed9e097-4578-11ed-8bbd-000d3a086e78,aed9e09c-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9e091-4578-11ed-8bbd-000d3a086e78,0a7cac32-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2687b9-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
251,0,e24629e5-3,864376047781249,other,2021-04-13T09:50:39.000+00:00,3181813,,MANSI GPS AIS 140,,Truck,false,,aed9e10e-4578-11ed-8bbd-000d3a086e78,aed9e112-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed9e108-4578-11ed-8bbd-000d3a086e78,0a7cacb5-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd268824-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
